customer_id,customer_name,age,age_group,gender,city,state,customer_type,registration_date,email,phone,is_active,total_lifetime_value
904,Om Sani,39,36-45,Male,Delhi,Delhi,New,2025-05-21,chaman69@example.org,+91-9788594448,True,180645.97
905,Amaira Shah,46,46-60,Male,Chennai,Tamil Nadu,New,2025-09-21,hirallala@example.org,+91-8537146161,True,37623.64
906,Indrajit Krishna,33,26-35,Female,Chennai,Tamil Nadu,New,2024-12-27,finn43@example.com,+91-7156890846,True,172073.63
907,Jalsa Lala,43,36-45,Male,Chennai,Tamil Nadu,New,2025-07-28,esanghvi@example.net,+91-8664325644,True,1880.63
908,Samesh Muni,23,18-25,Male,Mumbai,Maharashtra,Churned,2025-06-20,frado02@example.net,+91-9203801805,False,0.0
909,Tanish Balakrishnan,61,60+,Female,Hyderabad,Telangana,Regular,2024-09-17,darekani@example.com,+91-7298707630,True,39364.92
910,Zaitra Balan,22,18-25,Male,Pune,Maharashtra,New,2024-03-02,sarmaidika@example.org,+91-7709644493,True,44488.27
911,Jairaj Ganesh,69,60+,Female,Mumbai,Maharashtra,Regular,2025-11-02,hema38@example.org,+91-8577034175,True,50520.94
912,Patrick Grewal,73,60+,Male,Kolkata,West Bengal,New,2024-03-18,ghoseucchal@example.com,+91-9024228282,True,37231.68
913,Harita Gade,66,60+,Female,Patna,Bihar,Regular,2025-04-09,yashvi21@example.com,+91-9042766129,True,62796.28
914,Deepa Mitra,43,36-45,Female,Kolkata,West Bengal,Churned,2024-12-17,omaja79@example.com,+91-9907404674,False,0.0
915,Wakeeta Ghose,29,26-35,Female,Kolkata,West Bengal,Regular,2025-05-19,irya86@example.com,+91-7200421801,True,495055.85
916,Samesh Rout,42,36-45,Female,Chennai,Tamil Nadu,Churned,2024-08-25,bmallick@example.org,+91-9532493934,False,0.0
917,Dhriti Chaudhari,69,60+,Male,Mumbai,Maharashtra,Churned,2024-08-14,email_not_provided@unknown.com,+91-9415006001,False,0.0
918,Ryan Bora,30,26-35,Male,Kolkata,West Bengal,Regular,2024-08-13,nkrishnan@example.com,+91-9210943918,True,689212.49
919,Gaurav Parmar,73,60+,Male,Pune,Maharashtra,Regular,2024-12-19,advikbhalla@example.net,+91-8036075388,True,86729.94
920,Arya Swamy,37,36-45,Female,Hyderabad,Telangana,Regular,2024-06-11,nigamchampak@example.net,+91-8032957155,True,272880.42
921,Charita Sem,63,60+,Male,Kolkata,West Bengal,VIP,2025-04-19,dayitamall@example.net,+91-9082807468,True,9107.37
922,Frederick Gour,66,60+,Female,Mumbai,Maharashtra,Regular,2024-10-14,hlanka@example.org,+91-7619698266,True,47602.47
923,Bhavya Maharaj,32,26-35,Male,Hyderabad,Telangana,New,2025-03-25,vanya69@example.org,+91-8836425090,True,85572.43
924,Timothy Kohli,62,60+,Male,Hyderabad,Telangana,New,2025-10-13,email_not_provided@unknown.com,+91-9655147412,True,9412.99
925,Reva Sura,74,60+,Male,Delhi,Delhi,New,2025-04-06,yatansharma@example.net,+91-8800945025,True,64761.7
926,Jai Parekh,40,36-45,Male,Patna,Bihar,New,2024-10-25,vsastry@example.net,+91-9119090108,True,353441.05
927,Yasti Karpe,26,26-35,Female,Chennai,Tamil Nadu,Churned,2024-09-05,depranav@example.com,+91-7772461462,False,0.0
928,Bina Kashyap,66,60+,Male,Mumbai,Maharashtra,New,2025-04-10,davidkhalsa@example.com,+91-8980511895,True,18178.23
929,Aahana Hari,58,46-60,Male,Patna,Bihar,Regular,2025-04-23,comaryadavi@example.org,+91-8569161280,True,58535.38
930,Ikshita Agarwal,67,60+,Male,Mumbai,Maharashtra,New,2026-02-08,vedhika17@example.org,+91-8634352395,True,38765.6
931,Gayathri Gupta,45,36-45,Female,Delhi,Delhi,New,2025-08-15,falguni84@example.org,+91-9691591297,True,303482.51
932,Nimrat Hora,38,36-45,Male,Chennai,Tamil Nadu,Regular,2024-10-29,tarasama@example.org,Phone Not Available,True,213054.36
933,Urvashi Mohan,41,36-45,Male,Chennai,Tamil Nadu,New,2024-11-17,email_not_provided@unknown.com,+91-8845863329,True,49803.18
934,Gautami Mistry,53,46-60,Female,Pune,Maharashtra,Churned,2024-02-29,yachana67@example.com,+91-9412630402,False,0.0
935,Divya Arya,39,36-45,Male,Hyderabad,Telangana,New,2024-10-11,chandaaarush@example.com,+91-9756388007,True,167520.68
936,Dakshesh Dora,41,36-45,Female,Delhi,Delhi,Churned,2024-12-03,zinalben@example.com,+91-8772463799,False,0.0
937,Abhiram Karnik,37,36-45,Male,Hyderabad,Telangana,Regular,2024-08-11,girish31@example.net,+91-8999666621,True,373886.51
938,Faris Bali,43,36-45,Female,Mumbai,Maharashtra,New,2024-09-30,jrau@example.org,+91-8017750795,True,43209.7
939,Inaya Sandal,30,26-35,Male,Delhi,Delhi,New,2024-11-05,ekbalmenon@example.org,+91-8796887812,True,602825.75
940,Edhitha Dass,67,60+,Male,Hyderabad,Telangana,Regular,2025-05-26,xmahal@example.com,+91-9286012394,True,18235.67
941,Nisha Shroff,69,60+,Male,Kolkata,West Bengal,New,2026-01-02,viraj88@example.com,+91-9874208445,True,42619.0
942,Samesh Bhagat,50,46-60,Male,Bangalore,Karnataka,New,2025-06-20,bumborinder@example.com,+91-8330335346,True,14840.12
943,Devansh Jani,59,46-60,Male,Patna,Bihar,New,2026-02-08,rattareva@example.org,+91-9025199301,True,26189.71
944,Parth Sachdev,56,46-60,Male,Patna,Bihar,Regular,2025-06-08,kataanya@example.net,+91-9329734528,True,30124.89
945,Ria Dua,41,36-45,Female,Hyderabad,Telangana,Regular,2025-03-14,yastidave@example.net,+91-7623465901,True,109186.75
946,Pahal Golla,57,46-60,Male,Kolkata,West Bengal,Churned,2024-07-10,qseshadri@example.net,+91-8836374609,False,0.0
947,Agastya Patel,71,60+,Female,Chennai,Tamil Nadu,New,2024-11-14,advay66@example.org,+91-8156731525,True,4341.37
948,Pranav Karpe,47,46-60,Male,Hyderabad,Telangana,New,2025-04-17,gautamzachariah@example.com,+91-7574423986,True,40756.85
949,Joshua Narula,67,60+,Male,Pune,Maharashtra,Regular,2024-04-03,hegdebimala@example.net,+91-7447812304,True,45759.15
950,Omkaar Ratta,52,46-60,Male,Mumbai,Maharashtra,Regular,2024-03-21,snadkarni@example.org,+91-8600896225,True,0.0
951,Maanav Pillai,27,26-35,Male,Pune,Maharashtra,Regular,2025-03-26,oakekbal@example.com,+91-8530934655,True,293727.39
952,Omya Sha,45,36-45,Female,Patna,Bihar,Regular,2024-10-23,saksham63@example.org,+91-7650720252,True,181901.47
953,Viraj Krish,19,18-25,Female,Chennai,Tamil Nadu,Regular,2025-02-27,sahajeevika@example.net,+91-7644834577,True,49080.48
954,Amara Chaudhuri,75,60+,Male,Kolkata,West Bengal,Regular,2025-08-17,laksh31@example.com,+91-7211112629,True,17824.9
955,Akshay Dutta,51,46-60,Male,Mumbai,Maharashtra,Regular,2025-06-28,barkhatripathi@example.com,+91-7033702836,True,12678.95
956,Chandani Khanna,37,36-45,Male,Mumbai,Maharashtra,Churned,2025-12-13,tristan04@example.net,Phone Not Available,False,0.0
957,Lila Mallick,74,60+,Female,Delhi,Delhi,New,2025-04-29,revakothari@example.net,+91-8137489901,True,14910.03
958,Wridesh Sarna,33,26-35,Female,Pune,Maharashtra,Regular,2025-01-04,choudharyreva@example.net,+91-8447515039,True,603450.78
959,Caleb Bala,60,46-60,Female,Patna,Bihar,New,2024-02-16,dsha@example.net,+91-8338965220,True,3782.88
960,Neelima Mistry,59,46-60,Male,Kolkata,West Bengal,New,2025-03-25,oram@example.com,+91-7163546115,True,118679.38
961,Sarthak Sampath,60,46-60,Female,Pune,Maharashtra,New,2024-08-22,avninaidu@example.org,+91-7421609085,True,20087.01
962,Baljiwan Anne,72,60+,Female,Kolkata,West Bengal,VIP,2024-03-15,kapoorarunima@example.com,+91-7656251034,True,74738.31
963,Amaira Issac,62,60+,Male,Mumbai,Maharashtra,Regular,2024-10-29,ibarman@example.com,+91-8721462106,True,59709.66
964,Nihal Krishna,73,60+,Female,Mumbai,Maharashtra,VIP,2026-01-21,zinal02@example.org,+91-8110200255,True,23468.25
965,Gunbir Dhingra,25,18-25,Male,Mumbai,Maharashtra,New,2024-03-14,cheemamason@example.org,+91-9531462334,True,227602.17
966,Yagnesh Gaba,60,46-60,Male,Kolkata,West Bengal,New,2024-03-10,aryajha@example.org,+91-8001650040,True,40236.69
967,Eesha Bhatt,49,46-60,Female,Hyderabad,Telangana,Regular,2026-01-07,neelimasant@example.com,+91-9551973407,True,49077.48
968,Bakhshi Puri,73,60+,Male,Delhi,Delhi,Regular,2024-10-26,chatura68@example.com,+91-7879679658,True,34181.27
969,Varsha Sanghvi,50,46-60,Female,Patna,Bihar,Regular,2026-01-09,tandonfariq@example.net,+91-7560250374,True,9105.56
970,Daksha Mitra,71,60+,Male,Bangalore,Karnataka,VIP,2024-12-02,xitikamdar@example.net,Phone Not Available,True,24249.94
971,Chanchal Bhakta,57,46-60,Female,Delhi,Delhi,Regular,2025-11-07,sherewarjas@example.net,+91-8672447084,True,9241.31
972,Sathvik Sur,69,60+,Female,Delhi,Delhi,Regular,2026-02-03,zayyan62@example.net,+91-7011993452,True,21365.24
973,Falan Bajaj,53,46-60,Female,Hyderabad,Telangana,Regular,2024-05-24,varghesezansi@example.org,+91-7021394047,True,67136.26
974,Chanchal Kanda,29,26-35,Female,Pune,Maharashtra,New,2026-01-08,fsalvi@example.net,+91-7813333218,True,545260.44
975,Chakradhar Agarwal,32,26-35,Female,Bangalore,Karnataka,VIP,2025-07-26,charan27@example.org,+91-7196338900,True,255008.07
976,Mitesh Dutta,33,26-35,Male,Mumbai,Maharashtra,VIP,2025-09-24,anika32@example.com,+91-8559514215,True,448862.55
977,Dhriti Chada,59,46-60,Female,Pune,Maharashtra,New,2024-06-26,eiravatiram@example.org,+91-9829248786,True,26186.91
978,Yauvani Jha,26,26-35,Female,Delhi,Delhi,Regular,2024-10-17,sekhongautami@example.org,+91-9364943468,True,396877.7
979,Chameli Buch,42,36-45,Male,Delhi,Delhi,Regular,2024-11-18,jagrawal@example.com,+91-7970596141,True,273667.67
980,Tamanna Prasad,72,60+,Male,Pune,Maharashtra,VIP,2025-12-01,odika99@example.net,+91-7493888088,True,33785.27
981,Nirja Sha,25,18-25,Female,Hyderabad,Telangana,Regular,2024-04-30,jgopal@example.net,+91-8584004075,True,593299.63
982,Samarth Venkataraman,68,60+,Female,Bangalore,Karnataka,Regular,2024-03-31,dayita32@example.com,+91-9646499686,True,51219.94
983,Chaaya Palla,60,46-60,Male,Patna,Bihar,New,2025-05-28,aayushsengupta@example.com,+91-7117103900,True,7047.33
984,Warinder Natarajan,32,26-35,Male,Mumbai,Maharashtra,Regular,2024-12-21,ayaanthakur@example.com,+91-9640644069,True,0.0
985,Kavya Ray,24,18-25,Female,Delhi,Delhi,Regular,2025-02-17,wriddhishanand@example.com,+91-7567280958,True,301915.99
986,Dipta Konda,57,46-60,Female,Delhi,Delhi,Regular,2025-08-31,vamakshikapoor@example.net,+91-9303028693,True,38980.85
987,Maya Narain,22,18-25,Female,Pune,Maharashtra,Regular,2025-03-15,pillaygirish@example.net,+91-7331643616,True,655514.33
988,Kala Vaidya,60,46-60,Male,Hyderabad,Telangana,New,2024-09-26,cgrover@example.com,+91-8958388759,True,28515.58
989,Max Mahajan,59,46-60,Female,Kolkata,West Bengal,Churned,2024-02-27,email_not_provided@unknown.com,+91-7633778535,False,0.0
990,Theodore Jaggi,32,26-35,Female,Chennai,Tamil Nadu,Regular,2025-12-08,muninitesh@example.com,+91-8462976633,True,489961.93
991,Ekavir Bhardwaj,66,60+,Male,Chennai,Tamil Nadu,Regular,2025-03-01,advika37@example.com,+91-7434426928,True,19632.43
992,Daksha Shankar,24,18-25,Female,Delhi,Delhi,VIP,2024-10-22,amairachadha@example.net,+91-7986452097,True,50537.46
993,Dev Upadhyay,35,26-35,Female,Kolkata,West Bengal,VIP,2025-08-01,ghosefitan@example.com,+91-9258378063,True,567422.15
994,Waida Chakrabarti,56,46-60,Female,Bangalore,Karnataka,Regular,2024-10-08,mchandran@example.com,+91-7746350212,True,0.0
995,Yochana Balakrishnan,51,46-60,Male,Kolkata,West Bengal,VIP,2026-01-24,qkant@example.com,+91-8740283693,True,43166.57
996,Jason Bhasin,62,60+,Female,Bangalore,Karnataka,Churned,2025-01-27,harinibala@example.com,+91-7055440038,False,0.0
997,Yagnesh Narayan,56,46-60,Female,Chennai,Tamil Nadu,New,2025-10-08,yatindhawan@example.com,Phone Not Available,True,15673.42
998,Radhika Reddy,19,18-25,Female,Hyderabad,Telangana,New,2025-12-08,vedant96@example.org,+91-8570928767,True,414841.95
999,Ekta Bala,22,18-25,Female,Patna,Bihar,Regular,2024-04-24,batrafarhan@example.com,+91-7291537857,True,634276.17
1000,Ria Saraf,56,46-60,Female,Bangalore,Karnataka,Regular,2024-06-09,pradhanayush@example.com,+91-7984011737,True,18717.95
1001,Ekanta Sampath,50,46-60,Male,Bangalore,Karnataka,New,2025-06-25,ekavir23@example.com,+91-8591055276,True,34980.8
1002,Jagrati Rajagopalan,29,26-35,Female,Mumbai,Maharashtra,VIP,2024-07-31,giriksolanki@example.org,+91-7055380569,True,129789.5
1003,Alka Keer,24,18-25,Female,Patna,Bihar,Regular,2024-04-01,mwali@example.com,+91-9947537398,True,127649.27
1004,Wakeeta Parmer,44,36-45,Female,Chennai,Tamil Nadu,New,2025-12-25,ryanravi@example.org,+91-9279041066,True,195018.58
1005,Ishani Khare,27,26-35,Male,Pune,Maharashtra,New,2025-10-03,shenoyumang@example.org,+91-8861175516,True,181218.82
1006,Harinakshi Wali,54,46-60,Female,Delhi,Delhi,Churned,2024-03-12,sainitanish@example.com,Phone Not Available,False,0.0
1007,Idika Devan,47,46-60,Female,Patna,Bihar,New,2024-07-26,vbahri@example.net,+91-8592574660,True,25155.06
1008,Dalaja Rattan,47,46-60,Male,Patna,Bihar,New,2024-05-07,unagar@example.org,+91-8591096394,True,34838.06
1009,Wridesh Bala,54,46-60,Female,Mumbai,Maharashtra,Regular,2024-07-06,battajanani@example.org,+91-7635709149,True,33024.28
1010,Chaaya Natt,58,46-60,Female,Bangalore,Karnataka,Regular,2024-07-06,kavya95@example.org,+91-8592978181,True,23825.58
1011,Raghav Mitra,58,46-60,Male,Pune,Maharashtra,Churned,2025-03-18,lmajumdar@example.net,+91-7300557180,False,0.0
1012,Raksha Kala,53,46-60,Male,Kolkata,West Bengal,New,2025-07-25,tailorarin@example.net,+91-9350386909,True,10614.9
1013,Benjamin Ghose,21,18-25,Female,Kolkata,West Bengal,Churned,2025-08-09,fradobabu@example.com,+91-8547743806,False,0.0
1014,Benjamin Choudhury,61,60+,Female,Kolkata,West Bengal,Regular,2025-10-25,aadisathe@example.net,+91-9340794421,True,35570.82
1015,Manthan Mandal,46,46-60,Female,Pune,Maharashtra,Churned,2024-09-09,rachita49@example.net,+91-9446563731,False,0.0
1016,Patrick Dutta,43,36-45,Male,Delhi,Delhi,Regular,2024-06-29,zbala@example.org,+91-7737329091,True,144006.9
1017,Yauvani Shan,61,60+,Male,Hyderabad,Telangana,VIP,2024-12-17,xatwal@example.com,+91-9830261499,True,75196.64
1018,Yagnesh Sant,75,60+,Female,Kolkata,West Bengal,VIP,2025-05-13,email_not_provided@unknown.com,+91-9385764500,True,60442.78
1019,Triveni Singhal,22,18-25,Male,Delhi,Delhi,New,2025-11-02,ekantikadoctor@example.org,+91-7492039507,True,8951.1
1020,Christopher Mani,39,36-45,Female,Bangalore,Karnataka,Regular,2025-07-20,watikatara@example.net,+91-7516374226,True,31152.36
1021,Henry Borde,57,46-60,Female,Delhi,Delhi,Regular,2025-01-24,qmitter@example.net,+91-9820303419,True,0.0
1022,Quincy Madan,41,36-45,Female,Kolkata,West Bengal,Regular,2024-11-27,sarafudyati@example.org,Phone Not Available,True,180423.78
1023,Advay Singh,31,26-35,Male,Bangalore,Karnataka,Churned,2024-12-04,parikhsai@example.org,+91-8251209638,False,0.0
1024,Vrishti Hari,32,26-35,Female,Mumbai,Maharashtra,Regular,2025-04-08,indrajit09@example.org,+91-7727378490,True,109731.63
1025,Triya Mammen,37,36-45,Male,Hyderabad,Telangana,VIP,2024-08-23,goyaldamyanti@example.org,+91-7199714206,True,133225.6
1026,Wridesh Bala,57,46-60,Female,Delhi,Delhi,Regular,2025-06-12,gbaria@example.org,+91-7752142202,True,16263.1
1027,Hredhaan Dasgupta,71,60+,Female,Patna,Bihar,Regular,2025-12-24,aashi36@example.com,+91-8928130952,True,72769.7
1028,Sarthak Hayre,30,26-35,Female,Delhi,Delhi,Regular,2025-11-23,chakrikavohra@example.org,+91-8646181998,True,524940.31
1029,Oscar Chaudhuri,54,46-60,Female,Hyderabad,Telangana,New,2025-05-17,anshbrahmbhatt@example.com,+91-7417004627,True,12527.52
1030,Unnati Sant,26,26-35,Female,Hyderabad,Telangana,Regular,2024-11-03,garima81@example.com,+91-8891660393,True,381902.91
1031,Hritik Sengupta,35,26-35,Female,Bangalore,Karnataka,New,2025-05-05,bramakrishnan@example.org,+91-7542657522,True,276372.94
1032,Agastya Basu,57,46-60,Male,Pune,Maharashtra,New,2025-01-12,sarankrisha@example.net,+91-7978734043,True,45763.4
1033,Adweta Rege,45,36-45,Male,Patna,Bihar,Regular,2024-12-16,unnati78@example.org,Phone Not Available,True,367288.11
1034,Henry Minhas,35,26-35,Male,Mumbai,Maharashtra,VIP,2024-10-28,quincy62@example.net,+91-9156508804,True,384053.78
1035,Aditya Luthra,31,26-35,Female,Bangalore,Karnataka,Churned,2025-10-29,email_not_provided@unknown.com,+91-8332010525,False,0.0
1036,Thomas Ratti,62,60+,Male,Patna,Bihar,Regular,2024-03-23,ekiya83@example.com,+91-8036869916,True,13372.07
1037,Tarak Khosla,58,46-60,Female,Chennai,Tamil Nadu,New,2024-10-13,email_not_provided@unknown.com,+91-9862148465,True,21071.14
1038,Rishi Ghosh,28,26-35,Female,Patna,Bihar,Regular,2024-03-06,samar56@example.net,+91-7945776315,True,259592.0
1039,Ansh Samra,33,26-35,Male,Pune,Maharashtra,New,2024-03-03,maanasmerchant@example.org,+91-9372948553,True,9619.93
1040,Amol Vohra,65,60+,Male,Patna,Bihar,VIP,2024-09-24,qganguly@example.com,+91-7553821893,True,23827.62
1041,Vanya Sabharwal,73,60+,Female,Kolkata,West Bengal,VIP,2024-09-28,isaac15@example.com,+91-9194701937,True,49549.33
1042,Ekaja Shukla,49,46-60,Female,Patna,Bihar,Churned,2024-09-13,shankerjatin@example.net,+91-7092322937,False,0.0
1043,Samarth Patla,27,26-35,Male,Mumbai,Maharashtra,New,2025-06-11,harinakshi47@example.org,+91-7079397350,True,69584.49
1044,Utkarsh Kohli,61,60+,Female,Bangalore,Karnataka,VIP,2024-03-26,khalsachristopher@example.org,+91-7619782996,True,58369.98
1045,Falan De,21,18-25,Male,Pune,Maharashtra,New,2024-11-24,jatin06@example.org,+91-8912510449,True,282539.58
1046,Pallavi Koshy,42,36-45,Male,Chennai,Tamil Nadu,Regular,2026-01-16,vkumer@example.net,+91-9698014537,True,327607.53
1047,Zayyan Kala,22,18-25,Male,Mumbai,Maharashtra,New,2025-06-18,krishsingh@example.net,+91-9917531268,True,712438.71
1048,Azad Sodhi,32,26-35,Male,Kolkata,West Bengal,New,2025-02-02,email_not_provided@unknown.com,+91-9140827577,True,277656.93
1049,Pahal Doshi,57,46-60,Female,Bangalore,Karnataka,New,2025-02-12,akshayparmer@example.com,+91-9086389558,True,113429.07
1050,Yashawini Balan,63,60+,Male,Kolkata,West Bengal,New,2024-06-27,dbalan@example.net,+91-7947882681,True,9304.63
1051,Qarin Keer,71,60+,Male,Delhi,Delhi,Regular,2025-10-26,rishidyal@example.com,+91-7041306209,True,65043.07
1052,Mitesh Mistry,23,18-25,Female,Chennai,Tamil Nadu,Regular,2025-06-25,yashawinisethi@example.net,+91-9308981602,True,404933.84
1053,Ekbal Seth,34,26-35,Male,Pune,Maharashtra,New,2025-11-27,rayomya@example.net,+91-8320105501,True,74845.43
1054,Mitali Shan,50,46-60,Male,Pune,Maharashtra,Churned,2025-02-13,geetika13@example.org,+91-9756749218,False,0.0
1055,Oliver Sem,74,60+,Female,Patna,Bihar,Churned,2025-01-02,abhimanyu87@example.net,+91-8573242756,False,0.0
1056,Udant Suresh,38,36-45,Male,Hyderabad,Telangana,Regular,2025-03-07,groverlogan@example.com,+91-9118998952,True,48312.33
1057,Mitesh Kaul,74,60+,Male,Mumbai,Maharashtra,Regular,2025-07-03,dalajapillai@example.com,+91-9713826663,True,29924.62
1058,Vivaan Gara,30,26-35,Male,Mumbai,Maharashtra,Regular,2024-10-12,ipuri@example.org,+91-8542740465,True,48007.51
1059,Aradhana Dhillon,18,18-25,Female,Hyderabad,Telangana,New,2025-04-28,chandabalveer@example.com,+91-8912220480,True,345835.72
1060,Gabriel Om,58,46-60,Female,Mumbai,Maharashtra,New,2024-03-31,tarakwalla@example.org,+91-9863334662,True,16208.32
1061,Lohit Kamdar,75,60+,Female,Bangalore,Karnataka,New,2025-10-05,krish07@example.net,+91-7960442011,True,9526.31
1062,Jatin Sen,54,46-60,Male,Mumbai,Maharashtra,Churned,2025-06-07,hemanginilal@example.net,+91-7775231037,False,0.0
1063,Harshil Suri,41,36-45,Female,Pune,Maharashtra,VIP,2025-03-14,ychowdhury@example.com,+91-7096549653,True,165130.58
1064,Wahab Kohli,36,36-45,Male,Chennai,Tamil Nadu,VIP,2024-09-13,upkaarreddy@example.com,+91-9234267731,True,99962.42
1065,Qarin Baria,57,46-60,Female,Bangalore,Karnataka,Regular,2025-11-22,email_not_provided@unknown.com,+91-9639992966,True,28316.81
1066,Ishita Uppal,45,36-45,Female,Kolkata,West Bengal,New,2025-07-28,devikasaini@example.com,+91-7635073545,True,101033.4
1067,Vaishnavi Venkatesh,66,60+,Male,Bangalore,Karnataka,New,2024-07-14,jamble@example.net,+91-8613988884,True,10295.98
1068,Radhika Uppal,23,18-25,Male,Patna,Bihar,New,2024-09-22,imutti@example.net,+91-8183535746,True,198049.76
1069,Patrick Bhandari,55,46-60,Female,Delhi,Delhi,New,2025-08-14,kashviverma@example.net,+91-8617910692,True,47850.54
1070,Yoshita Yadav,49,46-60,Male,Mumbai,Maharashtra,VIP,2025-06-10,laddhruv@example.com,+91-7617909006,True,73223.28
1071,Nimrat Sastry,52,46-60,Female,Pune,Maharashtra,Regular,2024-04-15,meera47@example.org,+91-8717057866,True,27444.03
1072,Amol Char,42,36-45,Male,Delhi,Delhi,VIP,2025-09-02,jnadkarni@example.org,+91-7078963883,True,173336.68
1073,Ekta Parmar,19,18-25,Female,Kolkata,West Bengal,Regular,2026-01-07,mistrychanakya@example.org,+91-7318068461,True,13366.0
1074,Advay Vaidya,73,60+,Male,Kolkata,West Bengal,New,2024-11-02,jeetsubramaniam@example.org,+91-8035986896,True,9291.88
1075,Ucchal Prabhakar,38,36-45,Male,Kolkata,West Bengal,Regular,2025-01-26,pavaniwadhwa@example.net,+91-8456152234,True,131095.36
1076,William Mittal,54,46-60,Male,Kolkata,West Bengal,New,2025-09-26,dipta15@example.com,+91-7916961039,True,40768.84
